time,alpha,pressure
4307.000000047591,0.334375,0.007295379117841711
4317.000000047809,0.31875,0.0024741150086576816
4327.000000048028,0.3125,-0.0001349766957618122
4337.000000048246,0.315625,0.006489525556953459
4347.000000048464,0.325,0.0026029493258455105
4357.0000000486825,0.3234375,0.002771205767589858
4367.000000048901,0.334375,-0.0023479847518030816
4377.000000049119,0.3453125,-0.00014976506257215034
4387.000000049337,0.346875,0.0005307378686189346
4397.000000049556,0.3390625,0.0030026599366683535
4407.000000049774,0.34375,0.0045147370945092915
4417.000000049992,0.346875,0.004855490017274356
4427.0000000502105,0.3390625,0.00017312959759600995
4437.000000050429,0.33125,0.0010438694922435146
4447.000000050647,0.3328125,-0.0016545418127208323
4457.000000050865,0.334375,0.0020358084942147955
4467.000000051084,0.334375,0.007003699446159239
4477.000000051302,0.334375,0.0006872312193505157
4487.00000005152,0.3296875,0.00716836702098914
4497.000000051738,0.3171875,0.00570291013976616
4507.000000051957,0.321875,-0.00046307874239099575
4517.000000052175,0.33125,-0.00045315223571652623
4527.000000052393,0.3375,0.001726007534394617
4537.0000000526115,0.328125,-0.0005228050607182867
4547.00000005283,0.3296875,0.005428000568497918
4557.000000053048,0.340625,0.001023994788816869
4567.000000053266,0.334375,0.0030087437630384995
4577.000000053485,0.33125,0.0012014294848683596
4587.000000053703,0.334375,0.0002851605432010945
4597.000000053921,0.3359375,0.002292324611379094
4607.0000000541395,0.3296875,0.002934686900233493
4617.000000054358,0.3265625,0.0003788334062213324
4627.000000054576,0.31875,0.004472918820112234
4637.000000054794,0.334375,0.002667056684959741
4647.000000055013,0.3328125,0.0008274935831574509
4657.000000055231,0.3328125,0.005518542415398456
4667.000000055449,0.3359375,0.003827070944783175
4677.000000055667,0.3265625,0.0011991423888822017
4687.000000055886,0.3234375,0.002680204760694091
4697.000000056104,0.321875,0.0019455650671982158
4707.000000056322,0.3125,0.0013823397542306437
4717.000000056541,0.325,0.0008333857958227315
4727.000000056759,0.3203125,0.002655082037080553
4737.000000056977,0.325,-0.0034109607449900555
4747.000000057195,0.328125,0.0008881753998886049
4757.000000057414,0.328125,0.0025642989235529563
4767.000000057632,0.328125,0.006456678275483456
4777.00000005785,0.325,0.0020866475194106
4787.0000000580685,0.3203125,0.007387601119542534
4797.000000058287,0.325,-6.947113587710476e-05
4807.000000058505,0.321875,0.004612416748054225
4817.000000058723,0.31875,0.002808570997889602
4827.000000058942,0.3265625,0.0016899912223727516
4837.00000005916,0.3390625,-0.0003034299791002461
4847.000000059378,0.34375,0.002656120538925814
4857.0000000595965,0.353125,0.002730461941785284
4867.000000059815,0.353125,0.002209603970293915
4877.000000060033,0.35625,0.00042501235693333483
4887.000000060251,0.35,-0.0013040895753778754
4897.00000006047,0.3390625,-0.0004369041668293343
4907.000000060688,0.3421875,0.002437538786254292
4917.000000060906,0.3390625,0.0006544250520181524
4927.000000061124,0.3296875,0.0036071081068100603
4937.000000061343,0.3296875,0.0005685672910608655
4947.000000061561,0.33125,0.0007682451204520665
4957.000000061779,0.34375,-0.0021749117494678353
4967.0000000619975,0.3375,0.0008770112460226891
4977.000000062216,0.3359375,0.0011141433953479596
4987.000000062434,0.340625,0.0027987880364485174
4997.000000062652,0.34375,0.0005646310561778439
5007.000000062871,0.3421875,0.0033101786033502517
5017.000000063089,0.346875,0.004561222994358272
5027.000000063307,0.35,0.00012991585823010033
5037.0000000635255,0.3453125,0.0017898959648241714
5047.000000063744,0.346875,0.002586003745628818
5057.000000063962,0.3421875,-0.0006811161943429777
5067.00000006418,0.340625,-0.001382007238706989
5077.000000064399,0.33125,0.007081072376181341
5087.000000064617,0.334375,0.004459376325592985
5097.000000064835,0.346875,0.0013808755737096806
5107.000000065053,0.3421875,-0.0007150728563269929
5117.000000065272,0.3484375,-0.0022713586224796405
5127.00000006549,0.35625,0.003439844338875147
5137.000000065708,0.3421875,0.0013376032449136236
5147.0000000659265,0.3484375,0.0035713153607207903
5157.000000066145,0.340625,0.001197897665585768
5167.000000066363,0.3375,0.0027995219727905
5177.000000066581,0.340625,0.001620918478132281
5187.0000000668,0.35,-0.0014653182956971187
5197.000000067018,0.35,0.00011811783857307847
5207.000000067236,0.353125,-0.0001493417849880627
5217.0000000674545,0.3515625,0.006010853779104497
5227.000000067673,0.35625,0.0019356838178235282
5237.000000067891,0.35,0.0048513485609838316
5247.000000068109,0.3484375,-0.0007992211439831735
5257.000000068328,0.3546875,0.0005822763795813079
5267.000000068546,0.353125,0.004337316254469169
5277.000000068764,0.35625,-0.001398564476115319
5287.000000068982,0.3515625,0.0026483058891762466
5297.000000069201,0.35,0.000302348784082541
