time,alpha,pressure
5277.000000068764,0.3046875,-0.00525602049939856
5287.000000068982,0.30625,0.011121494906860159
5297.000000069201,0.309375,0.008174206795178678
5307.000000069419,0.30625,-0.000797768585701541
5317.000000069637,0.3109375,0.021921773713701038
5327.000000069856,0.309375,0.02127582564284194
5337.000000070074,0.3,-0.0005388735487219203
5347.000000070292,0.3,0.0033853197067596433
5357.00000007051,0.303125,0.012843467362114292
5367.000000070729,0.3046875,0.010987477426987689
5377.000000070947,0.3109375,0.027787335109421687
5387.000000071165,0.3078125,1.6786562582514833e-05
5397.0000000713835,0.3109375,0.028954262297802735
5407.000000071602,0.3140625,0.012132399739407038
5417.00000007182,0.3171875,0.004075652494757091
5427.000000072038,0.3125,0.014639854262636842
5437.000000072257,0.3125,0.006857696667907971
5447.000000072475,0.303125,-0.011524013334012253
5457.000000072693,0.3125,0.017098606679452455
5467.0000000729115,0.3109375,0.004280494854826324
5477.00000007313,0.3125,0.0034997417254259908
5487.000000073348,0.3125,0.03165750274759563
5497.000000073566,0.3015625,0.010295262845157345
5507.000000073785,0.29375,0.009230031118647378
5517.000000074003,0.2984375,0.015375237303064485
5527.000000074221,0.284375,0.008151754139703626
5537.000000074439,0.2921875,-0.01785722168507675
5547.000000074658,0.3,0.010511369511764517
5557.000000074876,0.303125,-0.017320359317595253
5567.000000075094,0.315625,0.025334956785596625
5577.0000000753125,0.315625,0.03841059560426624
5587.000000075531,0.321875,-0.009763745338235113
5597.000000075749,0.321875,0.018930760346552764
5607.000000075967,0.3265625,0.02580411489431204
5617.000000076186,0.3265625,0.010246947994203955
5627.000000076404,0.315625,0.006807820394994242
5637.000000076622,0.3140625,0.019177499990728347
5647.0000000768405,0.3140625,0.019555620008108874
5657.000000077059,0.309375,0.009666503971831213
5667.000000077277,0.3078125,-0.0019718827839153726
5677.000000077495,0.30625,0.0010047638618087505
5687.000000077714,0.3046875,-0.021982679509196214
5697.000000077932,0.3140625,0.011786026473541685
5707.00000007815,0.3125,0.012767758428125971
5717.000000078368,0.309375,0.010419379527526853
5727.000000078587,0.3078125,-0.0033552022286734047
5737.000000078805,0.3109375,0.0166805737930335
5747.000000079023,0.303125,0.01887441054716652
5757.0000000792415,0.303125,-0.002565214448872702
5767.00000007946,0.3,0.01990372058188579
5777.000000079678,0.30625,0.004708031717746801
5787.000000079896,0.30625,-0.011984568362775264
5797.000000080115,0.303125,0.01576818989755958
5807.000000080333,0.303125,-0.00790555661921247
5817.000000080551,0.2984375,-0.0001334700355421352
5827.0000000807695,0.2953125,-0.003847025711096349
5837.000000080988,0.29375,0.014728176426108136
5847.000000081206,0.3,-0.005128123777579772
5857.000000081424,0.3046875,0.021572931395397493
5867.000000081643,0.3015625,-0.009267635938509945
5877.000000081861,0.309375,0.004355899415920146
5887.000000082079,0.3140625,0.012270714772339368
5897.000000082297,0.3109375,0.0052253722842176146
5907.000000082516,0.309375,0.01065547683298493
5917.000000082734,0.3140625,0.014468038129548664
5927.000000082952,0.30625,-0.006063194879796736
5937.000000083171,0.31875,-0.003563922951325347
5947.000000083389,0.321875,0.009750528334802477
5957.000000083607,0.3203125,-0.006040739540940765
5967.000000083825,0.3171875,-0.0046372580690026
5977.000000084044,0.309375,0.015250888726299608
5987.000000084262,0.3171875,0.002295311878945728
5997.00000008448,0.3125,0.0063310230747670735
6007.0000000846985,0.3171875,-0.020658240115409978
6017.000000084917,0.315625,-0.0002894241173200876
6027.000000085135,0.3203125,0.011162091258089868
6037.000000085353,0.31875,-0.01463174588686673
6047.000000085572,0.3140625,0.0022683857782851056
6057.00000008579,0.321875,-0.0039562682767511695
6067.000000086008,0.321875,0.015593198392859497
6077.0000000862265,0.325,0.00803976513064207
6087.000000086445,0.3234375,0.009216590019220441
6097.000000086663,0.3140625,0.019747145662176186
6107.000000086881,0.31875,0.03661114535129495
6117.0000000871,0.321875,0.00812025513121504
6127.000000087318,0.321875,-0.009530487585460504
6137.000000087536,0.325,0.0001277299569873294
6147.000000087754,0.3296875,0.021491965549969117
6157.000000087973,0.3265625,0.0008374358688529966
6167.000000088191,0.3296875,0.004307883794832469
6177.000000088409,0.325,-0.004702823953360071
6187.0000000886275,0.3171875,0.0013038470724201303
6197.000000088846,0.31875,0.010352469437553023
6207.000000089064,0.3203125,0.023765564283934046
6217.000000089282,0.3234375,-0.0021930126804463965
6227.000000089501,0.3234375,0.008906912770784191
6237.000000089719,0.3296875,0.0016534844888732392
6247.000000089937,0.33125,0.006805810996978819
6257.0000000901555,0.3234375,0.007783828251230674
6267.000000090374,0.334375,-0.007147128420634772
